n_nums,buffersize,runtime
201,10,1.516893
201,10,1.526872
201,10,1.515069
201,10,1.497878
201,10,1.533164
301,10,2.285241
301,10,2.360595
301,10,2.286174
301,10,2.302381
301,10,2.287943
301,10,2.287779
301,10,2.303468
301,10,2.263507
301,10,2.242338
301,10,2.357377
301,10,2.289419
301,10,2.366059
301,10,2.270686
301,10,2.335587
301,10,2.276162
301,10,2.281559
301,10,2.352487
301,10,2.282077
301,10,2.284359
301,10,2.298735
401,10,3.176428
401,10,2.998267
401,10,3.123090
401,10,3.114876
401,10,3.058864
401,10,3.156094
401,10,3.118998
401,10,3.128282
401,10,3.169284
401,10,3.132501
401,10,3.172805
401,10,3.077121
401,10,3.226558
401,10,3.202019
401,10,3.192534
401,10,3.114570
401,10,3.167926
401,10,3.040945
401,10,3.158923
401,10,3.114903
501,10,3.908766
501,10,3.761187
501,10,3.926943
501,10,3.817596
501,10,3.906251
501,10,3.802966
501,10,3.992710
501,10,3.855758
501,10,3.902273
501,10,3.919865
501,10,3.998056
501,10,3.882511
501,10,3.861886
501,10,3.954545
501,10,3.960601
501,10,3.931932
501,10,3.863550
501,10,3.934969
501,10,3.933285
501,10,3.914765
601,10,4.562877
601,10,4.591198
601,10,4.608799
601,10,4.541754
601,10,4.643405
601,10,4.568869
601,10,4.787568
601,10,4.702291
601,10,4.701835
601,10,4.648120
601,10,4.671152
601,10,4.749627
601,10,4.484128
601,10,4.702066
601,10,4.672544
601,10,4.613679
601,10,4.616142
601,10,4.806761
601,10,4.720817
601,10,4.730451
701,10,5.482246
701,10,5.367256
701,10,5.313999
701,10,5.443723
701,10,5.597901
701,10,5.102185
701,10,5.468649
701,10,5.401267
701,10,5.614964
701,10,5.400366
701,10,5.436462
701,10,5.248972
701,10,5.725898
701,10,5.373361
701,10,5.496157
701,10,5.666383
701,10,5.595607
701,10,5.776189
701,10,5.607628
701,10,5.590523
801,10,6.327722
801,10,6.722792
801,10,6.520228
801,10,6.564813
801,10,6.472862
801,10,6.411421
801,10,6.448616
801,10,6.328051
801,10,6.236304
801,10,6.560437
801,10,6.384605
801,10,6.521742
801,10,6.458727
801,10,6.290927
801,10,6.289046
801,10,6.273203
801,10,6.482811
801,10,6.470412
801,10,6.434646
801,10,6.296915
901,10,7.189961
901,10,7.659168
901,10,7.447013
901,10,7.513647
901,10,7.635271
901,10,7.449492
901,10,7.349858
901,10,7.301517
901,10,7.359668
901,10,9.634457
901,10,7.546886
901,10,7.448423
901,10,7.476790
901,10,7.481989
901,10,7.377732
901,10,7.551318
901,10,7.670370
901,10,7.489530
901,10,7.360068
901,10,7.423483
1001,10,1.133634
1001,10,9.326009
1001,10,9.799997
1001,10,1.022796
1001,10,1.039162
1001,10,1.058439
1001,10,1.008610
1001,10,9.730848
1001,10,1.122293
1001,10,1.116294
1001,10,1.023444
1001,10,9.474315
1001,10,9.183195
1001,10,9.229598
1001,10,1.079655
1001,10,1.149110
1001,10,1.189024
1001,10,9.476289
1001,10,8.713071
1001,10,1.152600
1101,10,1.194914
1101,10,1.202693
1101,10,1.399382
1101,10,1.256941
1101,10,1.398051
1101,10,1.243265
1101,10,1.205362
1101,10,1.365036
1101,10,1.251904
1101,10,1.441842
1101,10,1.260588
1101,10,1.290195
1101,10,1.297550
1101,10,1.272416
1101,10,1.333779
1101,10,1.381901
1101,10,1.309811
1101,10,1.371175
1101,10,1.304000
1101,10,1.385419
1201,10,1.527817
1201,10,1.547058
1201,10,1.565800
1201,10,1.588309
1201,10,1.459380
1201,10,1.574464
1201,10,1.543278
1201,10,1.508016
1201,10,1.517123
1201,10,1.539481
1201,10,1.474671
1201,10,1.553044
1201,10,1.501319
1201,10,1.479549
1201,10,1.629271
1201,10,1.520655
1201,10,1.586410
1201,10,1.579166
1201,10,1.553133
1201,10,1.549291
1301,10,1.711130
1301,10,1.797904
1301,10,1.788994
1301,10,1.810472
1301,10,1.778177
1301,10,1.824520
1301,10,1.642841
1301,10,1.714595
1301,10,1.845287
1301,10,1.804374
1301,10,1.774452
1301,10,1.961551
1301,10,1.876048
1301,10,1.719170
1301,10,1.682649
1301,10,1.873362
1301,10,1.675639
1301,10,1.633957
1301,10,1.787779
1301,10,1.745632
1401,10,2.265110
1401,10,2.034269
1401,10,1.959855
1401,10,1.887874
1401,10,1.915015
1401,10,1.995597
1401,10,1.854272
1401,10,1.882421
1401,10,2.078722
1401,10,1.988136
1401,10,1.920828
1401,10,1.795938
1401,10,2.142440
1401,10,1.952568
1401,10,1.854011
1401,10,1.947904
1401,10,1.979777
1401,10,1.919420
1401,10,1.992807
1401,10,1.849691
1501,10,2.328386
1501,10,2.130984
1501,10,2.146391
1501,10,2.122103
1501,10,2.282200
1501,10,2.164474
1501,10,2.005572
1501,10,2.171026
1501,10,2.116891
1501,10,2.187994
1501,10,2.171657
1501,10,2.200559
1501,10,2.345527
1501,10,2.230874
1501,10,2.013548
1501,10,2.351779
1501,10,2.318391
1501,10,2.317216
1501,10,2.097894
1501,10,2.172495
1601,10,2.350148
1601,10,2.450281
1601,10,2.480116
1601,10,2.325985
1601,10,2.506412
1601,10,2.360234
1601,10,2.315024
1601,10,2.306819
1601,10,2.224243
1601,10,2.527517
1601,10,2.661183
1601,10,2.439472
1601,10,2.223875
1601,10,2.428782
1601,10,2.358691
1601,10,2.524470
1601,10,2.516903
1601,10,2.470541
1601,10,2.299041
1601,10,2.277692
1701,10,2.493658
1701,10,2.884712
1701,10,2.539392
1701,10,2.536105
1701,10,2.629913
1701,10,2.493016
1701,10,2.228675
1701,10,2.683419
1701,10,2.517305
1701,10,2.405064
1701,10,2.787912
1701,10,2.516393
1701,10,2.711116
1701,10,2.402873
1701,10,2.749007
1701,10,2.722577
1701,10,2.558771
1701,10,2.370180
1701,10,2.736594
1701,10,2.633678
1801,10,3.021351
1801,10,2.717397
1801,10,3.155191
1801,10,2.891906
1801,10,2.676964
1801,10,2.901495
1801,10,2.630379
1801,10,3.034885
1801,10,2.779361
1801,10,2.714049
1801,10,3.172554
1801,10,2.803009
1801,10,3.073097
1801,10,3.086544
1801,10,3.160411
1801,10,2.842113
1801,10,2.937163
1801,10,3.130159
1801,10,2.821014
1801,10,2.911615
1901,10,3.127792
1901,10,3.009026
1901,10,2.730153
1901,10,3.504006
1901,10,3.228667
1901,10,3.206601
1901,10,2.921183
1901,10,3.012399
1901,10,3.453312
1901,10,3.262991
1901,10,3.308974
1901,10,3.481638
1901,10,3.174947
1901,10,2.986017
1901,10,2.667757
1901,10,3.418590
1901,10,3.161491
1901,10,2.936979
1901,10,3.559945
1901,10,3.139095
2001,10,3.598652
2001,10,3.549448
2001,10,3.218541
2001,10,3.310059
2001,10,3.711243
2001,10,3.325829
2001,10,3.304767
2001,10,3.208551
2001,10,3.779954
2001,10,3.406710
2001,10,3.371674
2001,10,3.037413
2001,10,3.371216
2001,10,3.327467
2001,10,3.064239
2001,10,3.120014
2001,10,3.189345
2001,10,3.282820
2001,10,3.384220
2001,10,3.224224
2101,10,3.206250
2101,10,3.736172
2101,10,3.601683
2101,10,3.665656
2101,10,3.533514
2101,10,3.338882
2101,10,3.896186
2101,10,3.534338
2101,10,3.395448
2101,10,3.549685
2101,10,3.534485
2101,10,3.855178
2101,10,3.389377
2101,10,3.411818
2101,10,3.758464
2101,10,3.191341
2101,10,3.321262
2101,10,3.949355
2101,10,3.787647
2101,10,3.657953
2201,10,3.708950
2201,10,3.884506
2201,10,3.836084
2201,10,3.338369
2201,10,4.068004
2201,10,3.975270
2201,10,3.647020
2201,10,3.481555
2201,10,3.693534
2201,10,4.695050
2201,10,3.889192
2201,10,4.085273
2201,10,4.173170
2201,10,4.258498
2201,10,3.952883
2201,10,3.852160
2201,10,4.045020
2201,10,3.926240
2201,10,3.757466
2201,10,3.683461
2301,10,4.055159
2301,10,3.672496
2301,10,4.060737
2301,10,4.003664
2301,10,4.053653
2301,10,4.210327
2301,10,4.113602
2301,10,4.158648
2301,10,4.325818
2301,10,3.895479
2301,10,4.078536
2301,10,3.988958
2301,10,4.079498
2301,10,3.568957
2301,10,4.127664
2301,10,4.414221
2301,10,4.195215
2301,10,3.817188
2301,10,3.508624
2301,10,3.694159
2401,10,4.212241
2401,10,3.798750
2401,10,4.497420
2401,10,4.240456
2401,10,4.101973
2401,10,3.506198
2401,10,4.322767
2401,10,4.397288
2401,10,4.508806
2401,10,3.667302
2401,10,4.791089
2401,10,4.723610
2401,10,4.153374
2401,10,3.836218
2401,10,5.064081
2401,10,4.932928
2401,10,4.186910
2401,10,4.060702
2401,10,4.346828
2401,10,4.255596
2501,10,3.835099
2501,10,4.807206
2501,10,4.492314
2501,10,3.998047
2501,10,4.213969
2501,10,4.515385
2501,10,4.449679
2501,10,4.600958
2501,10,4.410175
2501,10,4.240990
2501,10,4.482643
2501,10,4.362126
2501,10,4.349141
2501,10,4.262109
2501,10,5.026316
2501,10,4.024443
2501,10,4.165688
2501,10,4.428205
2501,10,5.057040
2501,10,4.969559
2601,10,4.484733
2601,10,5.047521
2601,10,4.535171
2601,10,4.501966
2601,10,4.705708
2601,10,4.529725
2601,10,4.651389
2601,10,4.268472
2601,10,4.905912
2601,10,4.628449
2601,10,4.576189
2601,10,4.784726
2601,10,4.681840
2601,10,4.801937
2601,10,5.200564
2601,10,4.896400
2601,10,5.190039
2601,10,4.674720
2601,10,4.669395
2601,10,4.691245
2701,10,4.532628
2701,10,4.802903
2701,10,4.771700
2701,10,4.957058
2701,10,4.858863
2701,10,4.807945
2701,10,4.868831
2701,10,5.021881
2701,10,4.415546
2701,10,5.454354
2701,10,4.669713
2701,10,5.410045
2701,10,4.606031
2701,10,5.090687
2701,10,4.533764
2701,10,4.631993
2701,10,4.135829
2701,10,4.894479
2701,10,5.382833
2701,10,5.042265
2801,10,5.717467
2801,10,4.864211
2801,10,5.325358
2801,10,6.131768
2801,10,5.123715
2801,10,6.151379
2801,10,5.079789
2801,10,5.103513
2801,10,5.131323
2801,10,5.037659
2801,10,5.701769
2801,10,5.194510
2801,10,5.694347
2801,10,4.828777
2801,10,5.229363
2801,10,5.417393
2801,10,5.250961
2801,10,5.465016
2801,10,5.260266
2801,10,5.125143
2901,10,5.827173
2901,10,5.273238
2901,10,4.979938
2901,10,6.451962
2901,10,6.028634
2901,10,6.322699
2901,10,6.182065
2901,10,5.532280
2901,10,5.769603
2901,10,5.065663
2901,10,4.829023
2901,10,4.719814
2901,10,5.796264
2901,10,6.040401
2901,10,5.850458
2901,10,5.805608
2901,10,5.065478
2901,10,5.894954
2901,10,4.856298
2901,10,4.934683
3001,10,5.898795
3001,10,5.560841
3001,10,5.945393
3001,10,5.967581
3001,10,5.106467
3001,10,5.547501
3001,10,5.946981
3001,10,5.920600
3001,10,5.849613
3001,10,6.497716
3001,10,5.766403
3001,10,5.621348
3001,10,6.128013
3001,10,5.125464
3001,10,5.916832
3001,10,5.941248
3001,10,5.826135
3001,10,5.609442
3001,10,4.960491
3001,10,6.273021
3101,10,5.998115
3101,10,6.236674
3101,10,6.854620
3101,10,5.792511
3101,10,5.674694
3101,10,5.798430
3101,10,5.712463
3101,10,6.391611
3101,10,6.169150
3101,10,6.189600
3101,10,6.863639
3101,10,5.836851
3101,10,6.307166
3101,10,6.869016
3101,10,5.852610
3101,10,5.711444
3101,10,6.334998
3101,10,6.305756
3101,10,5.460680
3101,10,6.019335
3201,10,6.227499
3201,10,5.907675
3201,10,7.822034
3201,10,6.851785
3201,10,6.294703
3201,10,5.901312
3201,10,5.768239
3201,10,6.628469
3201,10,5.971925
3201,10,6.564507
3201,10,6.325464
3201,10,6.535241
3201,10,6.002404
3201,10,5.895812
3201,10,7.187718
3201,10,6.684735
3201,10,5.399470
3201,10,7.165749
3201,10,7.206278
3201,10,5.905231
3301,10,6.824607
3301,10,6.931048
3301,10,5.273312
3301,10,6.032512
3301,10,5.969710
3301,10,6.620983
3301,10,5.929358
3301,10,6.526960
3301,10,6.282941
3301,10,6.903171
3301,10,6.696358
3301,10,5.723703
3301,10,6.589510
3301,10,7.628104
3301,10,6.707213
3301,10,6.488767
3301,10,5.979170
3301,10,6.370596
3301,10,6.356222
3301,10,6.168543
3401,10,6.859350
3401,10,7.154132
3401,10,7.498006
3401,10,6.931260
3401,10,7.010293
3401,10,6.497310
3401,10,6.707319
3401,10,6.915152
3401,10,6.645189
3401,10,7.203404
3401,10,6.880410
3401,10,5.580254
3401,10,6.584047
3401,10,7.457880
3401,10,7.830377
3401,10,8.611367
3401,10,6.727949
3401,10,7.400940
3401,10,7.277188
3401,10,6.224747
3501,10,6.811616
3501,10,8.338964
3501,10,7.193083
3501,10,6.166206
3501,10,7.886786
3501,10,7.154545
3501,10,6.863393
3501,10,7.372941
3501,10,7.073515
3501,10,6.962386
3501,10,7.588931
3501,10,6.585258
3501,10,6.361900
3501,10,7.776920
3501,10,7.464190
3501,10,6.827035
3501,10,6.860091
3501,10,6.026799
3501,10,6.836810
3501,10,6.629980
3601,10,6.618338
3601,10,8.236254
3601,10,7.758618
3601,10,6.851785
3601,10,6.550847
3601,10,8.218996
3601,10,8.254078
3601,10,7.311982
3601,10,6.854217
3601,10,7.056428
3601,10,7.366903
3601,10,8.054648
3601,10,7.257654
3601,10,7.751734
3601,10,6.754377
3601,10,7.854570
3601,10,7.405122
3601,10,7.351374
3601,10,8.042835
3601,10,7.352069
3701,10,8.004302
3701,10,7.328441
3701,10,7.954164
3701,10,8.497561
3701,10,7.885421
3701,10,6.741663
3701,10,7.356601
3701,10,7.428789
3701,10,8.638749
3701,10,7.508993
3701,10,6.893181
3701,10,7.959029
3701,10,8.454138
3701,10,7.741320
3701,10,7.409447
3701,10,7.819584
3701,10,7.492514
3701,10,7.408532
3701,10,8.945189
3701,10,8.244316
3801,10,7.218886
3801,10,7.327497
3801,10,8.473334
3801,10,7.741729
3801,10,8.235470
3801,10,7.110150
3801,10,8.338516
3801,10,7.703455
3801,10,9.158653
3801,10,9.073805
3801,10,8.861738
3801,10,7.470722
3801,10,8.096803
3801,10,8.269787
3801,10,7.661461
3801,10,7.839715
3801,10,7.933967
3801,10,7.563570
3801,10,6.907931
3801,10,7.373813
3901,10,8.649457
3901,10,7.476400
3901,10,7.970164
3901,10,7.559463
3901,10,9.043300
3901,10,7.573223
3901,10,8.003487
3901,10,7.477892
3901,10,8.548130
3901,10,8.146599
3901,10,7.598938
3901,10,7.628601
3901,10,7.813107
3901,10,8.031918
3901,10,7.543160
3901,10,7.063958
3901,10,8.313559
3901,10,9.019450
3901,10,8.793304
3901,10,9.157942
4001,10,8.042764
4001,10,9.159848
4001,10,8.830640
4001,10,8.732412
4001,10,8.313869
4001,10,8.609030
4001,10,8.663826
4001,10,8.149182
4001,10,8.983445
4001,10,8.701330
4001,10,8.397028
4001,10,8.688479
4001,10,1.003674
4001,10,8.277222
4001,10,8.018271
4001,10,7.796132
4001,10,8.839290
4001,10,8.788279
4001,10,7.820831
4001,10,8.903383
4101,10,8.423880
4101,10,7.861893
4101,10,8.933950
4101,10,8.281281
4101,10,9.370746
4101,10,8.977452
4101,10,8.173445
4101,10,7.464709
4101,10,7.489443
4101,10,1.015268
4101,10,8.217830
4101,10,8.988971
4101,10,9.348246
4101,10,8.292956
4101,10,9.876733
4101,10,8.455861
4101,10,8.868807
4101,10,9.152918
4101,10,8.957058
4101,10,9.295338
4201,10,9.298276
4201,10,8.991160
4201,10,8.436994
4201,10,7.746901
4201,10,8.865554
4201,10,1.038768
4201,10,9.097440
4201,10,7.745303
4201,10,8.243515
4201,10,8.636082
4201,10,9.236338
4201,10,9.772564
4201,10,8.990896
4201,10,7.774655
4201,10,9.066813
4201,10,8.592392
4201,10,8.398376
4201,10,8.672136
4201,10,8.706861
4201,10,8.664210
4301,10,9.207063
4301,10,9.965972
4301,10,8.734422
4301,10,9.623543
4301,10,9.251597
4301,10,9.180197
4301,10,9.704780
4301,10,8.980746
4301,10,9.480639
4301,10,9.240072
4301,10,1.042827
4301,10,9.657477
4301,10,9.187401
4301,10,8.476942
4301,10,7.900595
4301,10,8.812649
4301,10,1.034999
4301,10,9.698354
4301,10,8.454238
4301,10,1.010752
4401,10,1.009859
4401,10,8.826331
4401,10,9.518161
4401,10,1.057326
4401,10,9.746477
4401,10,9.055292
4401,10,8.405574
4401,10,1.060933
4401,10,1.096614
4401,10,8.570560
4401,10,9.630447
4401,10,9.579231
4401,10,1.047769
4401,10,9.918072
4401,10,8.896809
4401,10,1.156151
4401,10,9.701522
4401,10,8.863898
4401,10,9.068097
4401,10,9.063743
4501,10,1.125642
4501,10,8.731153
4501,10,8.869725
4501,10,1.018747
4501,10,9.339354
4501,10,9.138629
4501,10,8.806501
4501,10,1.073249
4501,10,9.512228
4501,10,1.031765
4501,10,1.009251
4501,10,8.954354
4501,10,9.648287
4501,10,9.047539
4501,10,1.089999
4501,10,1.028676
4501,10,9.432795
4501,10,9.761652
4501,10,9.179440
4501,10,1.087446
4601,10,9.668571
4601,10,1.035127
4601,10,8.837440
4601,10,1.127476
4601,10,1.091560
4601,10,1.098949
4601,10,8.881971
4601,10,1.093503
4601,10,1.070901
4601,10,9.833936
4601,10,1.068897
4601,10,1.158976
4601,10,9.234016
4601,10,9.636445
4601,10,9.964542
4601,10,1.038022
4601,10,9.782271
4601,10,1.061732
4601,10,1.074092
4601,10,1.068646
4701,10,1.120548
4701,10,1.014762
4701,10,1.027287
4701,10,1.088729
4701,10,9.662556
4701,10,1.205773
4701,10,9.492312
4701,10,9.064279
4701,10,9.229323
4701,10,9.515824
4701,10,1.064442
4701,10,1.116068
4701,10,1.107365
4701,10,1.118397
4701,10,9.648808
4701,10,1.019857
4701,10,1.148814
4701,10,9.983115
4701,10,1.085107
4701,10,1.027474
4801,10,8.991000
4801,10,1.123599
4801,10,1.082019
4801,10,8.934647
4801,10,1.092550
4801,10,1.084453
4801,10,9.869663
4801,10,9.856503
4801,10,1.060232
4801,10,1.047208
4801,10,9.449699
4801,10,1.182560
4801,10,1.088194
4801,10,1.078533
4801,10,1.224090
4801,10,1.131391
4801,10,1.088855
4801,10,1.226478
4801,10,1.031940
4801,10,9.867854
4901,10,1.066831
4901,10,1.154110
4901,10,1.063993
4901,10,1.197376
4901,10,9.704055
4901,10,1.052939
4901,10,1.187069
4901,10,1.261152
4901,10,1.123798
4901,10,1.256302
4901,10,1.124295
4901,10,1.145597
4901,10,1.064405
4901,10,1.162572
4901,10,1.203131
4901,10,1.202956
4901,10,1.224461
4901,10,1.046489
4901,10,1.154500
4901,10,1.223274
5001,10,1.057484
5001,10,1.170856
5001,10,1.072208
5001,10,1.049968
5001,10,1.055443
5001,10,1.177361
5001,10,9.764149
5001,10,1.287478
5001,10,1.149093
5001,10,1.050325
5001,10,1.140548
5001,10,1.137273
5001,10,1.071580
5001,10,9.909335
5001,10,1.160500
5001,10,1.036960
5001,10,1.135511
5001,10,9.627162
5001,10,1.112510
5001,10,1.271873
5101,10,1.086869
5101,10,1.122502
5101,10,1.167476
5101,10,1.038005
5101,10,1.139654
5101,10,1.118572
5101,10,1.233003
5101,10,9.470420
5101,10,1.067172
5101,10,1.370299
5101,10,1.036677
5101,10,1.293018
5101,10,1.048636
5101,10,1.167840
5101,10,1.291864
5101,10,1.129334
5101,10,1.407538
5101,10,1.043779
5101,10,1.380684
5101,10,1.084403
5201,10,1.069220
5201,10,1.229512
5201,10,1.232624
5201,10,1.328549
5201,10,1.228831
5201,10,1.282013
5201,10,1.240306
5201,10,1.184095
5201,10,1.222669
5201,10,1.144795
5201,10,1.098635
5201,10,1.271313
5201,10,1.232082
5201,10,1.150801
5201,10,1.142604
5201,10,1.073861
5201,10,1.160797
5201,10,1.079271
5201,10,1.332137
5201,10,1.279606
5301,10,1.210201
5301,10,1.145649
5301,10,1.204457
5301,10,1.217588
5301,10,1.080029
5301,10,1.216859
5301,10,1.341414
5301,10,1.334227
5301,10,1.292076
5301,10,1.380665
5301,10,1.153966
5301,10,1.192021
5301,10,1.331560
5301,10,1.116301
5301,10,1.215502
5301,10,1.236203
5301,10,1.422801
5301,10,
5301,10,1.286008
5301,10,1.146452
5401,10,1.135015
5401,10,1.159359
5401,10,1.150567
5401,10,1.167403
5401,10,1.302152
5401,10,1.281597
5401,10,1.362283
5401,10,1.278984
5401,10,1.276799
5401,10,1.243876
5401,10,1.420601
5401,10,1.471484
5401,10,1.166083
5401,10,1.219252
5401,10,1.279268
5401,10,1.171663
5401,10,1.101713
5401,10,1.369947
5401,10,1.225225
5401,10,1.106375
5501,10,1.128040
5501,10,1.373044
5501,10,1.310184
5501,10,1.416596
5501,10,1.170634
5501,10,1.299047
5501,10,1.463179
5501,10,1.247907
5501,10,1.388393
5501,10,1.505371
5501,10,1.253334
5501,10,1.213538
5501,10,1.357234
5501,10,1.365269
5501,10,1.195596
5501,10,1.404600
5501,10,1.419458
5501,10,1.441520
5501,10,1.507316
5601,10,1.259731
5601,10,1.416471
5601,10,1.656379
5601,10,1.415747
5601,10,1.269738
5601,10,1.378554
5601,10,1.550822
5601,10,1.280699
5601,10,1.182629
5601,10,1.210128
5601,10,1.329315
5601,10,1.300319
5601,10,1.366361
5601,10,1.193978
5601,10,1.320856
5601,10,1.216451
5601,10,1.341611
5601,10,1.493633
5601,10,1.430682
5701,10,1.262876
5701,10,1.507253
5701,10,1.268733
5701,10,1.293870
5701,10,1.483776
5701,10,1.430832
5701,10,1.455382
5701,10,1.524009
5701,10,1.718829
5701,10,1.252277
5701,10,1.412368
5701,10,1.410077
5701,10,1.310603
5701,10,1.473552
5701,10,1.495863
5701,10,1.287395
5701,10,1.476259
5701,10,1.350645
5701,10,1.285222
5701,10,1.391140
5801,10,1.400543
5801,10,1.317379
5801,10,1.306715
5801,10,1.543035
5801,10,1.254959
5801,10,1.403381
5801,10,1.651870
5801,10,1.552991
5801,10,1.497045
5801,10,1.408135
5801,10,1.650828
5801,10,1.400801
5801,10,1.631175
5801,10,1.276637
5801,10,1.410881
5801,10,1.453302
5801,10,1.362781
5801,10,1.605046
5901,10,1.526862
5901,10,1.326754
5901,10,1.507984
5901,10,1.666945
5901,10,1.164365
5901,10,1.515081
5901,10,1.517256
5901,10,1.429209
5901,10,1.437370
5901,10,1.363463
5901,10,1.649309
5901,10,1.421451
5901,10,1.479099
5901,10,1.387482
5901,10,1.591261
5901,10,1.475441
5901,10,1.712654
5901,10,1.373790
5901,10,1.275974
5901,10,1.315913
6001,10,1.487443
6001,10,1.449569
6001,10,1.450664
6001,10,1.695546
6001,10,1.398031
6001,10,1.297851
6001,10,1.779302
6001,10,1.523488
6001,10,1.507803
6001,10,1.410831
6001,10,1.353631
6001,10,1.647915
6001,10,1.433100
6001,10,1.482088
6001,10,1.479650
6001,10,1.348432
6001,10,1.488955
6001,10,1.569659
6001,10,1.300203
6101,10,1.503012
6101,10,1.674798
6101,10,1.491275
6101,10,1.511828
6101,10,1.513100
6101,10,1.371363
6101,10,1.438648
6101,10,1.368797
6101,10,1.428257
6101,10,1.466138
6101,10,1.443119
6101,10,1.470086
6101,10,1.663956
6101,10,1.608905
6101,10,1.529457
6101,10,1.532141
6101,10,1.760442
6201,10,1.542392
6201,10,1.591318
6201,10,1.604349
6201,10,1.477472
6201,10,1.560817
6201,10,1.675407
6201,10,1.611987
6201,10,1.410602
6201,10,1.808064
6201,10,1.443753
6201,10,1.619995
6201,10,1.640299
6201,10,1.685092
6201,10,1.518925
6201,10,1.491313
6201,10,1.744012
6201,10,1.349232
6301,10,1.559297
6301,10,1.736918
6301,10,1.442300
6301,10,1.593809
6301,10,1.629954
6301,10,1.706082
6301,10,1.723094
6301,10,1.602360
6301,10,1.703586
6301,10,1.487436
6301,10,1.390934
6301,10,1.558335
6301,10,1.470949
6301,10,1.651449
6301,10,1.807367
6301,10,1.554509
6301,10,1.584280
6301,10,1.759684
6401,10,1.461199
6401,10,1.559278
6401,10,1.502210
6401,10,1.542749
6401,10,1.548278
6401,10,1.489791
6401,10,1.617750
6401,10,1.573283
6401,10,1.792685
6401,10,1.829101
6401,10,1.862156
6401,10,1.760979
6401,10,1.477868
6401,10,1.662282
6401,10,1.636228
6401,10,1.457196
6401,10,1.658492
6401,10,1.719702
6401,10,1.717428
6501,10,1.866783
6501,10,1.934714
6501,10,1.618398
6501,10,1.700239
6501,10,1.857811
6501,10,1.769272
6501,10,1.791945
6501,10,1.916473
6501,10,1.810370
6501,10,1.683368
6501,10,1.845054
6501,10,1.756499
6501,10,1.534388
6501,10,1.657370
6501,10,1.712856
6501,10,1.672291
6501,10,1.548457
6601,10,1.563353
6601,10,1.546807
6601,10,1.617314
6601,10,1.598614
6601,10,1.700094
6601,10,1.625826
6601,10,1.595258
6601,10,1.580006
6601,10,1.685796
6601,10,1.612030
6601,10,1.562076
6601,10,1.747151
6601,10,1.795531
6601,10,1.719369
6601,10,1.776918
6601,10,1.824926
6601,10,1.852509
6601,10,1.763845
6701,10,1.693455
6701,10,1.685872
6701,10,1.731609
6701,10,1.674591
6701,10,1.742554
6701,10,1.714033
6701,10,1.853961
6701,10,1.790399
6701,10,1.691371
6701,10,1.717752
6701,10,1.785290
6701,10,1.677408
6701,10,1.766957
6701,10,1.783959
6701,10,1.543874
6801,10,2.050299
6801,10,1.621530
6801,10,2.031481
6801,10,1.688057
6801,10,1.753090
6801,10,1.946307
6801,10,1.571310
